MangaID,Title,Type,Volumes,Members,Score,Author,CoverMedium,CoverLarge
170427,The Knight Only Lives Today,Manhwa,NULL,23521,8.53,Soulpung,https://cdn.myanimelist.net/images/manga/1/303264.jpg,https://cdn.myanimelist.net/images/manga/1/303264l.jpg
22,Rurouni Kenshin: Meiji Swordsman Romantic Story,Manga,28,104367,8.53,Watsuki,https://cdn.myanimelist.net/images/manga/2/127583.jpg,https://cdn.myanimelist.net/images/manga/2/127583l.jpg
102,Fruits Basket,Manga,23,152030,8.53,Takaya,https://cdn.myanimelist.net/images/manga/3/269697.jpg,https://cdn.myanimelist.net/images/manga/3/269697l.jpg
214,Mobile Suit Gundam: The Origin,Manga,24,18990,8.53,Yasuhiko,https://cdn.myanimelist.net/images/manga/1/151300.jpg,https://cdn.myanimelist.net/images/manga/1/151300l.jpg
101396,Sasaki and Miyano,Manga,NULL,43360,8.53,Harusono,https://cdn.myanimelist.net/images/manga/3/187122.jpg,https://cdn.myanimelist.net/images/manga/3/187122l.jpg
28393,Sakamichi no Apollon,Manga,9,34141,8.52,Kodama,https://cdn.myanimelist.net/images/manga/3/254787.jpg,https://cdn.myanimelist.net/images/manga/3/254787l.jpg
85719,Blue Giant,Manga,10,28256,8.52,Ishizuka,https://cdn.myanimelist.net/images/manga/1/148869.jpg,https://cdn.myanimelist.net/images/manga/1/148869l.jpg
147171,Eleceed,Manhwa,NULL,44456,8.52,Kim,https://cdn.myanimelist.net/images/manga/1/260660.jpg,https://cdn.myanimelist.net/images/manga/1/260660l.jpg
180207,Classroom of the Elite: Year 3,Light Novel,NULL,3378,8.52,Tomose,https://cdn.myanimelist.net/images/manga/1/321473.jpg,https://cdn.myanimelist.net/images/manga/1/321473l.jpg
115506,Bloom into You: Regarding Saeki Sayaka,Light Novel,3,9610,8.51,Iruma,https://cdn.myanimelist.net/images/manga/3/222780.webp,https://cdn.myanimelist.net/images/manga/3/222780l.webp
142310,The Moon on a Rainy Night,Manga,NULL,13524,8.51,Kuzushiro,https://cdn.myanimelist.net/images/manga/3/253111.jpg,https://cdn.myanimelist.net/images/manga/3/253111l.jpg
159387,Mushoku Tensei: Redundant Reincarnation,Light Novel,NULL,4816,8.51,Rifujin na Magonote,https://cdn.myanimelist.net/images/manga/2/283797.jpg,https://cdn.myanimelist.net/images/manga/2/283797l.jpg
3649,Fate/Zero,Light Novel,4,30390,8.51,Takeuchi,https://cdn.myanimelist.net/images/manga/3/186073.jpg,https://cdn.myanimelist.net/images/manga/3/186073l.jpg
30,Ouran High School Host Club,Manga,18,136876,8.5,Hatori,https://cdn.myanimelist.net/images/manga/3/267782.jpg,https://cdn.myanimelist.net/images/manga/3/267782l.jpg
3572,Gambling Apocalypse Kaiji,Manga,13,24755,8.5,Fukumoto,https://cdn.myanimelist.net/images/manga/3/286560.jpg,https://cdn.myanimelist.net/images/manga/3/286560l.jpg
21499,Umineko WHEN THEY CRY Episode 6: Dawn of the Golden Witch,Manga,6,16121,8.5,Ryukishi07,https://cdn.myanimelist.net/images/manga/2/273942.jpg,https://cdn.myanimelist.net/images/manga/2/273942l.jpg
77597,Adachi and Shimamura,Light Novel,NULL,13303,8.5,Iruma,https://cdn.myanimelist.net/images/manga/1/134265.jpg,https://cdn.myanimelist.net/images/manga/1/134265l.jpg
104538,I Want to Eat Your Pancreas,Manga,2,52129,8.5,Kirihara,https://cdn.myanimelist.net/images/manga/2/191611.jpg,https://cdn.myanimelist.net/images/manga/2/191611l.jpg
115922,The Eminence in Shadow,Light Novel,NULL,28708,8.5,Touzai,https://cdn.myanimelist.net/images/manga/1/269801.jpg,https://cdn.myanimelist.net/images/manga/1/269801l.jpg
141120,The Boxer,Manhwa,13,59293,8.5,Jeong,https://cdn.myanimelist.net/images/manga/3/251281.jpg,https://cdn.myanimelist.net/images/manga/3/251281l.jpg
113010,Bakemonogatari,Manga,22,45352,8.49,Oh! Great,https://cdn.myanimelist.net/images/manga/2/210355.jpg,https://cdn.myanimelist.net/images/manga/2/210355l.jpg
123649,The Angel Next Door Spoils Me Rotten,Light Novel,NULL,25261,8.49,Kazutake,https://cdn.myanimelist.net/images/manga/2/235341.jpg,https://cdn.myanimelist.net/images/manga/2/235341l.jpg
133641,Villains Are Destined to Die,Manhwa,NULL,49453,8.49,Gwon,https://cdn.myanimelist.net/images/manga/5/303096.jpg,https://cdn.myanimelist.net/images/manga/5/303096l.jpg
1032,Doraemon,Manga,45,18540,8.49,Fujiko,https://cdn.myanimelist.net/images/manga/2/298132.jpg,https://cdn.myanimelist.net/images/manga/2/298132l.jpg
11734,Watashitachi no Shiawase na Jikan,Manga,1,123689,8.49,Yumeka,https://cdn.myanimelist.net/images/manga/3/66993.jpg,https://cdn.myanimelist.net/images/manga/3/66993l.jpg
18200,Classmates: Sotsu gyo sei,Manga,2,22030,8.49,Nakamura,https://cdn.myanimelist.net/images/manga/3/256465.jpg,https://cdn.myanimelist.net/images/manga/3/256465l.jpg
25515,JoJo no Kimyou na Bouken Part 8: JoJolion,Manga,27,175760,8.49,Araki,https://cdn.myanimelist.net/images/manga/1/179885.jpg,https://cdn.myanimelist.net/images/manga/1/179885l.jpg
26728,No.6,Novel,9,23384,8.49,Asano,https://cdn.myanimelist.net/images/manga/2/129825.jpg,https://cdn.myanimelist.net/images/manga/2/129825l.jpg
79085,Given,Manga,9,71393,8.49,Kizu,https://cdn.myanimelist.net/images/manga/1/172497.jpg,https://cdn.myanimelist.net/images/manga/1/172497l.jpg
38071,Spirit Circle,Manga,6,50389,8.48,Mizukami,https://cdn.myanimelist.net/images/manga/2/161198.webp,https://cdn.myanimelist.net/images/manga/2/161198l.webp
44307,Blank Canvas: My So-Called Artist's Journey,Manga,5,30589,8.48,Higashimura,https://cdn.myanimelist.net/images/manga/1/154270.jpg,https://cdn.myanimelist.net/images/manga/1/154270l.jpg
88639,"Wake Up, Sleeping Beauty",Manga,6,41737,8.48,Morino,https://cdn.myanimelist.net/images/manga/3/164641.jpg,https://cdn.myanimelist.net/images/manga/3/164641l.jpg
92299,Berserk: Shinen no Kami 2,One Shot,NULL,20717,8.48,Miura,https://cdn.myanimelist.net/images/manga/1/162254.jpg,https://cdn.myanimelist.net/images/manga/1/162254l.jpg
121504,A Sign of Affection,Manga,NULL,63806,8.48,Morishita,https://cdn.myanimelist.net/images/manga/5/262471.jpg,https://cdn.myanimelist.net/images/manga/5/262471l.jpg
146878,Return of the Blossoming Blade,Manhwa,NULL,40487,8.48,LICO,https://cdn.myanimelist.net/images/manga/2/275074.jpg,https://cdn.myanimelist.net/images/manga/2/275074l.jpg
162964,Tune In to the Midnight Heart,Manga,NULL,30356,8.48,Igarashi,https://cdn.myanimelist.net/images/manga/1/293386.jpg,https://cdn.myanimelist.net/images/manga/1/293386l.jpg
110771,Magus of the Library,Manga,NULL,28616,8.47,Izumi,https://cdn.myanimelist.net/images/manga/3/208938.jpg,https://cdn.myanimelist.net/images/manga/3/208938l.jpg
119072,Here U Are,Manhua,NULL,33174,8.47,D Jun,https://cdn.myanimelist.net/images/manga/1/226061.jpg,https://cdn.myanimelist.net/images/manga/1/226061l.jpg
143325,Lost in the Cloud,Manhwa,NULL,14687,8.47,Kim,https://cdn.myanimelist.net/images/manga/3/260548.jpg,https://cdn.myanimelist.net/images/manga/3/260548l.jpg
1183,Cross Game,Manga,17,24565,8.47,Adachi,https://cdn.myanimelist.net/images/manga/1/260530.jpg,https://cdn.myanimelist.net/images/manga/1/260530l.jpg
4658,Fullmetal Alchemist,Light Novel,6,19063,8.47,Arakawa,https://cdn.myanimelist.net/images/manga/1/202288.jpg,https://cdn.myanimelist.net/images/manga/1/202288l.jpg
7482,Rainbow: Nisha Rokubou no Shichinin,Manga,22,42893,8.47,Abe,https://cdn.myanimelist.net/images/manga/2/217981.jpg,https://cdn.myanimelist.net/images/manga/2/217981l.jpg
36413,Hinamatsuri,Manga,19,60894,8.47,Ohtake,https://cdn.myanimelist.net/images/manga/3/285804.jpg,https://cdn.myanimelist.net/images/manga/3/285804l.jpg
42001,Song of the Long March,Manhua,NULL,32701,8.47,Xia,https://cdn.myanimelist.net/images/manga/2/168139.jpg,https://cdn.myanimelist.net/images/manga/2/168139l.jpg
46282,Chikan Otoko,Manga,NULL,52041,8.47,Yokota,https://cdn.myanimelist.net/images/manga/4/155148.jpg,https://cdn.myanimelist.net/images/manga/4/155148l.jpg
56529,Bungo Stray Dogs,Manga,NULL,104046,8.47,Asagiri,https://cdn.myanimelist.net/images/manga/2/288894.jpg,https://cdn.myanimelist.net/images/manga/2/288894l.jpg
87610,That Time I Got Reincarnated as a Slime,Light Novel,23,44840,8.47,Mitz Vah,https://cdn.myanimelist.net/images/manga/3/152383.jpg,https://cdn.myanimelist.net/images/manga/3/152383l.jpg
93753,The Case Study of Vanitas,Manga,NULL,75464,8.47,Mochizuki,https://cdn.myanimelist.net/images/manga/2/176009.jpg,https://cdn.myanimelist.net/images/manga/2/176009l.jpg
43,Eyeshield 21,Manga,37,82890,8.46,Inagaki,https://cdn.myanimelist.net/images/manga/2/165586.jpg,https://cdn.myanimelist.net/images/manga/2/165586l.jpg
3299,Spice & Wolf,Manga,16,46295,8.46,Koume,https://cdn.myanimelist.net/images/manga/3/153861.jpg,https://cdn.myanimelist.net/images/manga/3/153861l.jpg
7519,Kami nomi zo Shiru Sekai,Manga,26,115254,8.46,Wakaki,https://cdn.myanimelist.net/images/manga/2/188974.jpg,https://cdn.myanimelist.net/images/manga/2/188974l.jpg
87397,Shiori Experience: Jimi na Watashi to Hen na Ojisan,Manga,NULL,24180,8.46,Osada,https://cdn.myanimelist.net/images/manga/2/151902.jpg,https://cdn.myanimelist.net/images/manga/2/151902l.jpg
97244,Our Dreams at Dusk: Shimanami Tasogare,Manga,4,70555,8.46,Kamatani,https://cdn.myanimelist.net/images/manga/2/174018.jpg,https://cdn.myanimelist.net/images/manga/2/174018l.jpg
100323,Moriarty the Patriot,Manga,NULL,43190,8.46,Takeuchi,https://cdn.myanimelist.net/images/manga/1/186121.webp,https://cdn.myanimelist.net/images/manga/1/186121l.webp
111213,Bastard,Manhwa,5,153416,8.46,Kim,https://cdn.myanimelist.net/images/manga/1/205549.jpg,https://cdn.myanimelist.net/images/manga/1/205549l.jpg
112988,Classmates: blanc,Manga,2,10806,8.46,Nakamura,https://cdn.myanimelist.net/images/manga/2/239600.jpg,https://cdn.myanimelist.net/images/manga/2/239600l.jpg
119161,Spy x Family,Manga,NULL,337850,8.46,Endou,https://cdn.myanimelist.net/images/manga/3/219741.jpg,https://cdn.myanimelist.net/images/manga/3/219741l.jpg
121269,Who Made Me a Princess,Manhwa,NULL,68388,8.46,Plutus,https://cdn.myanimelist.net/images/manga/1/222587.jpg,https://cdn.myanimelist.net/images/manga/1/222587l.jpg
136103,A Home Far Away,Manga,1,7415,8.46,Yatsuda,https://cdn.myanimelist.net/images/manga/1/246458.jpg,https://cdn.myanimelist.net/images/manga/1/246458l.jpg
138406,"The Tunnel to Summer, the Exit of Goodbyes",Light Novel,1,10089,8.46,Hachimoku,https://cdn.myanimelist.net/images/manga/1/247761.jpg,https://cdn.myanimelist.net/images/manga/1/247761l.jpg
167788,Little Mushroom,Manhua,NULL,2035,8.46,Yishisi Zhou,https://cdn.myanimelist.net/images/manga/2/297922.jpg,https://cdn.myanimelist.net/images/manga/2/297922l.jpg
119279,Hirano and Kagiura,Manga,NULL,13847,8.45,Harusono,https://cdn.myanimelist.net/images/manga/2/221355.jpg,https://cdn.myanimelist.net/images/manga/2/221355l.jpg
42,Dragon Ball,Manga,42,183260,8.45,Toriyama,https://cdn.myanimelist.net/images/manga/1/267793.jpg,https://cdn.myanimelist.net/images/manga/1/267793l.jpg
3571,Ten: Tenhou-doori no Kaidanji,Manga,18,7605,8.45,Fukumoto,https://cdn.myanimelist.net/images/manga/2/260697.jpg,https://cdn.myanimelist.net/images/manga/2/260697l.jpg
88930,The Saga of Tanya the Evil,Light Novel,NULL,26914,8.45,Shinotsuki,https://cdn.myanimelist.net/images/manga/2/155214.webp,https://cdn.myanimelist.net/images/manga/2/155214l.webp
98380,Bungo Stray Dogs,Light Novel,NULL,13298,8.45,Asagiri,https://cdn.myanimelist.net/images/manga/3/180919.jpg,https://cdn.myanimelist.net/images/manga/3/180919l.jpg
419,Nodame Cantabile,Manga,25,30408,8.44,Ninomiya,https://cdn.myanimelist.net/images/manga/2/153962.webp,https://cdn.myanimelist.net/images/manga/2/153962l.webp
3285,Holyland,Manga,18,98149,8.44,Mori,https://cdn.myanimelist.net/images/manga/3/258962.jpg,https://cdn.myanimelist.net/images/manga/3/258962l.jpg
17051,Barakamon,Manga,20,46180,8.44,Yoshino,https://cdn.myanimelist.net/images/manga/1/216099.jpg,https://cdn.myanimelist.net/images/manga/1/216099l.jpg
131338,Whale Star: The Gyeongseong Mermaid,Manhwa,6,5168,8.44,Na,https://cdn.myanimelist.net/images/manga/3/237965.jpg,https://cdn.myanimelist.net/images/manga/3/237965l.jpg
138673,Look Back,Manga,1,129305,8.44,Fujimoto,https://cdn.myanimelist.net/images/manga/3/249833.jpg,https://cdn.myanimelist.net/images/manga/3/249833l.jpg
147585,The Bugle Call: Song of War,Manga,NULL,18781,8.44,Toumori,https://cdn.myanimelist.net/images/manga/1/267772.jpg,https://cdn.myanimelist.net/images/manga/1/267772l.jpg
743,21st Century Boys,Manga,2,110780,8.43,Urasawa,https://cdn.myanimelist.net/images/manga/2/263856.jpg,https://cdn.myanimelist.net/images/manga/2/263856l.jpg
974,Basara,Manga,27,28151,8.43,Tamura,https://cdn.myanimelist.net/images/manga/1/185359.jpg,https://cdn.myanimelist.net/images/manga/1/185359l.jpg
1315,Boogiepop Series,Light Novel,NULL,13496,8.43,Kadono,https://cdn.myanimelist.net/images/manga/2/208765.jpg,https://cdn.myanimelist.net/images/manga/2/208765l.jpg
3573,Tobaku Hakairoku Kaiji,Manga,13,13235,8.43,Fukumoto,https://cdn.myanimelist.net/images/manga/1/302202.jpg,https://cdn.myanimelist.net/images/manga/1/302202l.jpg
3807,The Twelve Kingdoms,Light Novel,NULL,11228,8.43,Ono,https://cdn.myanimelist.net/images/manga/3/157938.webp,https://cdn.myanimelist.net/images/manga/3/157938l.webp
26704,Descending Stories: Showa Genroku Rakugo Shinju,Manga,10,11432,8.43,Kumota,https://cdn.myanimelist.net/images/manga/2/261416.jpg,https://cdn.myanimelist.net/images/manga/2/261416l.jpg
29211,Monthly Girls' Nozaki-kun,Manga,NULL,86107,8.43,Tsubaki,https://cdn.myanimelist.net/images/manga/3/208752.webp,https://cdn.myanimelist.net/images/manga/3/208752l.webp
95243,Re:ZERO -Starting Life in Another World- Ex,Light Novel,NULL,7330,8.43,Nagatsuki,https://cdn.myanimelist.net/images/manga/2/170079.jpg,https://cdn.myanimelist.net/images/manga/2/170079l.jpg
658,Blade of the Immortal,Manga,30,92086,8.42,Samura,https://cdn.myanimelist.net/images/manga/1/279869.jpg,https://cdn.myanimelist.net/images/manga/1/279869l.jpg
1013,Touch,Manga,26,16371,8.42,Adachi,https://cdn.myanimelist.net/images/manga/2/272018.jpg,https://cdn.myanimelist.net/images/manga/2/272018l.jpg
83903,Fate/strange Fake,Light Novel,NULL,11542,8.42,Narita,https://cdn.myanimelist.net/images/manga/3/171596.jpg,https://cdn.myanimelist.net/images/manga/3/171596l.jpg
93699,Innocent Rouge,Manga,12,36932,8.42,Sakamoto,https://cdn.myanimelist.net/images/manga/1/167646.webp,https://cdn.myanimelist.net/images/manga/1/167646l.webp
114745,Blue Lock,Manga,NULL,221430,8.42,Kaneshiro,https://cdn.myanimelist.net/images/manga/5/213340.jpg,https://cdn.myanimelist.net/images/manga/5/213340l.jpg
138481,Too Many Losing Heroines!,Light Novel,NULL,8942,8.42,Imigimuru,https://cdn.myanimelist.net/images/manga/2/248592.jpg,https://cdn.myanimelist.net/images/manga/2/248592l.jpg
166372,Love Bullet,Manga,NULL,21092,8.42,inee,https://cdn.myanimelist.net/images/manga/3/307661.jpg,https://cdn.myanimelist.net/images/manga/3/307661l.jpg
135496,Dandadan,Manga,NULL,214520,8.41,Tatsu,https://cdn.myanimelist.net/images/manga/2/248746.jpg,https://cdn.myanimelist.net/images/manga/2/248746l.jpg
141833,The Summer Hikaru Died,Manga,NULL,71577,8.41,Mokumokuren,https://cdn.myanimelist.net/images/manga/2/256448.jpg,https://cdn.myanimelist.net/images/manga/2/256448l.jpg
154587,Pick Me Up,Manhwa,NULL,41594,8.41,Wasakbasak,https://cdn.myanimelist.net/images/manga/2/337180.jpg,https://cdn.myanimelist.net/images/manga/2/337180l.jpg
165876,Houkago Kitaku Biyori,Manga,NULL,12483,8.41,Matsuda,https://cdn.myanimelist.net/images/manga/1/295999.jpg,https://cdn.myanimelist.net/images/manga/1/295999l.jpg
923,From Far Away,Manga,14,18532,8.41,Hikawa,https://cdn.myanimelist.net/images/manga/1/185863.jpg,https://cdn.myanimelist.net/images/manga/1/185863l.jpg
2895,Forest of Piano,Manga,26,17906,8.41,Isshiki,https://cdn.myanimelist.net/images/manga/1/263148.jpg,https://cdn.myanimelist.net/images/manga/1/263148l.jpg
3866,Black Butler,Manga,NULL,170741,8.41,Toboso,https://cdn.myanimelist.net/images/manga/3/248448.jpg,https://cdn.myanimelist.net/images/manga/3/248448l.jpg
42451,Horimiya,Manga,17,360233,8.41,Hagiwara,https://cdn.myanimelist.net/images/manga/2/245008.jpg,https://cdn.myanimelist.net/images/manga/2/245008l.jpg
48399,No Game No Life,Light Novel,NULL,63369,8.41,Kamiya,https://cdn.myanimelist.net/images/manga/2/188186.webp,https://cdn.myanimelist.net/images/manga/2/188186l.webp
94376,Laid-Back Camp,Manga,NULL,22395,8.41,Afro,https://cdn.myanimelist.net/images/manga/1/168083.jpg,https://cdn.myanimelist.net/images/manga/1/168083l.jpg
1218,Akagi: Yami ni Oritatta Tensai,Manga,36,16351,8.4,Fukumoto,https://cdn.myanimelist.net/images/manga/2/191155.jpg,https://cdn.myanimelist.net/images/manga/2/191155l.jpg
6164,My Girl,Manga,5,37057,8.4,Yumeka,https://cdn.myanimelist.net/images/manga/3/259105.jpg,https://cdn.myanimelist.net/images/manga/3/259105l.jpg
8967,Onanie Master Kurosawa,Manga,4,158427,8.4,Yokota,https://cdn.myanimelist.net/images/manga/3/212092.webp,https://cdn.myanimelist.net/images/manga/3/212092l.webp
12854,A Certain Magical Index,Light Novel,22,33858,8.4,Kamachi,https://cdn.myanimelist.net/images/manga/3/176880.jpg,https://cdn.myanimelist.net/images/manga/3/176880l.jpg
48347,Welcome to the Ballroom,Manga,NULL,44046,8.4,Takeuchi,https://cdn.myanimelist.net/images/manga/1/186664.jpg,https://cdn.myanimelist.net/images/manga/1/186664l.jpg
99314,Your Name.,Manga,3,98529,8.4,Shinkai,https://cdn.myanimelist.net/images/manga/1/182270.jpg,https://cdn.myanimelist.net/images/manga/1/182270l.jpg
118737,Her Tale of Shim Chong,Manhwa,7,12459,8.4,seri,https://cdn.myanimelist.net/images/manga/1/229462.jpg,https://cdn.myanimelist.net/images/manga/1/229462l.jpg
121213,Insomniacs After School,Manga,14,60361,8.4,Ojiro,https://cdn.myanimelist.net/images/manga/2/221335.jpg,https://cdn.myanimelist.net/images/manga/2/221335l.jpg
121781,Your Name.,Novel,1,10923,8.4,Shinkai,https://cdn.myanimelist.net/images/manga/2/230890.jpg,https://cdn.myanimelist.net/images/manga/2/230890l.jpg
144011,Touch within the Abyss,Manga,1,8184,8.4,Mori,https://cdn.myanimelist.net/images/manga/2/269777.jpg,https://cdn.myanimelist.net/images/manga/2/269777l.jpg
152024,"Bungo Stray Dogs: Dazai, Chuuya, Age Fifteen",Manga,4,3360,8.4,Asagiri,https://cdn.myanimelist.net/images/manga/1/276010.jpg,https://cdn.myanimelist.net/images/manga/1/276010l.jpg
155861,The Guy She Was Interested in Wasn't a Guy at All,Manga,NULL,60659,8.4,Arai,https://cdn.myanimelist.net/images/manga/3/288182.jpg,https://cdn.myanimelist.net/images/manga/3/288182l.jpg
142171,Secrets of the Silent Witch,Light Novel,NULL,4260,8.39,Isora,https://cdn.myanimelist.net/images/manga/3/252848.jpg,https://cdn.myanimelist.net/images/manga/3/252848l.jpg
148542,The One Within the Villainess,Manga,6,16025,8.39,Shiraume,https://cdn.myanimelist.net/images/manga/2/263563.jpg,https://cdn.myanimelist.net/images/manga/2/263563l.jpg
1414,SKET Dance,Manga,32,35982,8.39,Shinohara,https://cdn.myanimelist.net/images/manga/1/173959.jpg,https://cdn.myanimelist.net/images/manga/1/173959l.jpg
3082,Nichijou,Manga,NULL,45846,8.39,Arawi,https://cdn.myanimelist.net/images/manga/2/308847.jpg,https://cdn.myanimelist.net/images/manga/2/308847l.jpg
16081,Umineko WHEN THEY CRY Episode 3: Banquet of the Golden Witch,Manga,5,18762,8.39,Natsumi,https://cdn.myanimelist.net/images/manga/2/259980.jpg,https://cdn.myanimelist.net/images/manga/2/259980l.jpg
100922,Blue Giant Supreme,Manga,11,7186,8.39,Ishizuka,https://cdn.myanimelist.net/images/manga/3/193590.jpg,https://cdn.myanimelist.net/images/manga/3/193590l.jpg
10,xxxHOLiC,Manga,19,92019,8.38,CLAMP,https://cdn.myanimelist.net/images/manga/3/217533.jpg,https://cdn.myanimelist.net/images/manga/3/217533l.jpg
85,Azumanga Daioh,Manga,4,61265,8.38,Azuma,https://cdn.myanimelist.net/images/manga/2/259651.jpg,https://cdn.myanimelist.net/images/manga/2/259651l.jpg
660,The Rose of Versailles,Manga,10,22442,8.38,Ikeda,https://cdn.myanimelist.net/images/manga/3/271375.jpg,https://cdn.myanimelist.net/images/manga/3/271375l.jpg
762,Tokyo Crazy Paradise,Manga,19,20298,8.38,Nakamura,https://cdn.myanimelist.net/images/manga/3/253309.jpg,https://cdn.myanimelist.net/images/manga/3/253309l.jpg
768,Battle Angel Alita,Manga,9,92715,8.38,Kishiro,https://cdn.myanimelist.net/images/manga/3/274715.jpg,https://cdn.myanimelist.net/images/manga/3/274715l.jpg
2921,Maid-sama!,Manga,18,174592,8.38,Fujiwara,https://cdn.myanimelist.net/images/manga/3/267328.jpg,https://cdn.myanimelist.net/images/manga/3/267328l.jpg
8586,The Breaker,Manhwa,10,151272,8.38,Park,https://cdn.myanimelist.net/images/manga/2/270151.jpg,https://cdn.myanimelist.net/images/manga/2/270151l.jpg
33031,Alice in Borderland,Manga,18,96217,8.38,Aso,https://cdn.myanimelist.net/images/manga/3/137237.webp,https://cdn.myanimelist.net/images/manga/3/137237l.webp
48621,Koe no Katachi,One Shot,NULL,63268,8.38,Ooima,https://cdn.myanimelist.net/images/manga/5/86737.webp,https://cdn.myanimelist.net/images/manga/5/86737l.webp
95012,"So I'm a Spider, So What?",Light Novel,16,30681,8.38,Kiryuu,https://cdn.myanimelist.net/images/manga/2/170075.jpg,https://cdn.myanimelist.net/images/manga/2/170075l.jpg
110160,I Had That Same Dream Again,Manga,3,27332,8.38,Kirihara,https://cdn.myanimelist.net/images/manga/3/207726.jpg,https://cdn.myanimelist.net/images/manga/3/207726l.jpg
112370,Spirit Fingers,Manhwa,13,9985,8.38,Han,https://cdn.myanimelist.net/images/manga/2/206123.jpg,https://cdn.myanimelist.net/images/manga/2/206123l.jpg
120616,Otherside Picnic,Novel,NULL,4740,8.38,Miyazawa,https://cdn.myanimelist.net/images/manga/2/240259.jpg,https://cdn.myanimelist.net/images/manga/2/240259l.jpg
115730,Shadows House,Manga,NULL,50992,8.37,Soumatou,https://cdn.myanimelist.net/images/manga/2/215750.jpg,https://cdn.myanimelist.net/images/manga/2/215750l.jpg
122906,My Love Mix-Up!,Manga,9,23887,8.37,Aruko,https://cdn.myanimelist.net/images/manga/2/235088.jpg,https://cdn.myanimelist.net/images/manga/2/235088l.jpg
162733,Welcome to Demon School! Iruma-kun: IruMafia Edition,Manga,NULL,4748,8.37,hiroja,https://cdn.myanimelist.net/images/manga/3/293165.jpg,https://cdn.myanimelist.net/images/manga/3/293165l.jpg
106,Cardcaptor Sakura,Manga,12,70383,8.37,CLAMP,https://cdn.myanimelist.net/images/manga/3/259289.jpg,https://cdn.myanimelist.net/images/manga/3/259289l.jpg
401,Parasyte,Manga,10,112419,8.37,Iwaaki,https://cdn.myanimelist.net/images/manga/2/188928.webp,https://cdn.myanimelist.net/images/manga/2/188928l.webp
895,Full Metal Panic! Sigma,Manga,19,13826,8.37,Gatou,https://cdn.myanimelist.net/images/manga/1/55583.jpg,https://cdn.myanimelist.net/images/manga/1/55583l.jpg
16922,Gakuen Babysitters,Manga,NULL,27328,8.37,Tokeino,https://cdn.myanimelist.net/images/manga/1/161858.jpg,https://cdn.myanimelist.net/images/manga/1/161858l.jpg
22651,The Breaker: New Waves,Manhwa,20,98513,8.37,Park,https://cdn.myanimelist.net/images/manga/1/62105.jpg,https://cdn.myanimelist.net/images/manga/1/62105l.jpg
25096,Silver Spoon,Manga,15,46693,8.37,Arakawa,https://cdn.myanimelist.net/images/manga/1/231500.jpg,https://cdn.myanimelist.net/images/manga/1/231500l.jpg
87953,Shousetsu Akatsuki no Yona: Onaji Tsuki no Shita de,Light Novel,1,13773,8.37,Kusanagi,https://cdn.myanimelist.net/images/manga/2/153038.jpg,https://cdn.myanimelist.net/images/manga/2/153038l.jpg
90531,Naruto: Itachi's Story,Light Novel,3,13703,8.37,Kishimoto,https://cdn.myanimelist.net/images/manga/2/190847.jpg,https://cdn.myanimelist.net/images/manga/2/190847l.jpg
93516,SQ: Begin W/Your Name!,Manhua,1,69443,8.37,Tanjiu,https://cdn.myanimelist.net/images/manga/3/165495.jpg,https://cdn.myanimelist.net/images/manga/3/165495l.jpg
104241,Welcome to Demon School! Iruma-kun,Manga,NULL,72985,8.37,Nishi,https://cdn.myanimelist.net/images/manga/1/198066.jpg,https://cdn.myanimelist.net/images/manga/1/198066l.jpg
869,Zatch Bell!,Manga,33,37354,8.36,Raiku,https://cdn.myanimelist.net/images/manga/3/172209.jpg,https://cdn.myanimelist.net/images/manga/3/172209l.jpg
9548,Higurashi WHEN THEY CRY: Massacre Arc,Manga,6,13323,8.36,Ryukishi07,https://cdn.myanimelist.net/images/manga/4/259908.jpg,https://cdn.myanimelist.net/images/manga/4/259908l.jpg
9711,Bakuman。,Manga,20,186116,8.36,Obata,https://cdn.myanimelist.net/images/manga/1/208974.jpg,https://cdn.myanimelist.net/images/manga/1/208974l.jpg
24464,Kyoukaisenjou no Horizon,Light Novel,29,7104,8.36,Kawakami,https://cdn.myanimelist.net/images/manga/3/216457.jpg,https://cdn.myanimelist.net/images/manga/3/216457l.jpg
24692,Noragami: Stray God,Manga,27,199069,8.36,Adachitoka,https://cdn.myanimelist.net/images/manga/3/161911.jpg,https://cdn.myanimelist.net/images/manga/3/161911l.jpg
39325,Erased,Manga,9,95142,8.36,Sanbe,https://cdn.myanimelist.net/images/manga/1/172082.jpg,https://cdn.myanimelist.net/images/manga/1/172082l.jpg
47825,Steins;Gate: Aishin Meizu no Babel,Manga,4,5443,8.36,Nitroplus,https://cdn.myanimelist.net/images/manga/2/84307.jpg,https://cdn.myanimelist.net/images/manga/2/84307l.jpg
87609,That Time I Got Reincarnated as a Slime,Manga,NULL,148819,8.36,Kawakami,https://cdn.myanimelist.net/images/manga/3/167639.jpg,https://cdn.myanimelist.net/images/manga/3/167639l.jpg
98436,The Saga of Tanya the Evil,Manga,NULL,34006,8.36,Toujou,https://cdn.myanimelist.net/images/manga/3/186468.jpg,https://cdn.myanimelist.net/images/manga/3/186468l.jpg
106602,Bleach: Can't Fear Your Own World,Light Novel,3,10583,8.36,Kubo,https://cdn.myanimelist.net/images/manga/1/291343.jpg,https://cdn.myanimelist.net/images/manga/1/291343l.jpg
